,Scaler,kernel,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,best_param
0,SScalerKSVC,rbf,0.9054187192118228,0.01570184970493518,0.16378140449523926,0.04124696821408472,0.054930830001831056,0.01582972385559212,"{'svc__kernel': 'rbf', 'svc__gamma': 3792.690190732246, 'svc__C': 27825.59402207126}"
1,SScalerKSVC,tru,0.9054187192118228,0.01570184970493518,75.17444272041321,7.691795343739629,17.301441860198974,0.2449306237981951,"{'svc__kernel': 'tru', 'svc__gamma': 0.0001, 'svc__C': 46.4158883361278}"
2,SScalerKSVC,can,0.9004926108374385,0.017318616582509314,72.40617790222169,0.5679426784236077,17.740940809249878,0.2261459773992851,"{'svc__kernel': 'can', 'svc__gamma': 10000.0, 'svc__C': 46.4158883361278}"
3,SScalerKSVC,radial_basic,0.9009852216748768,0.013436632213779167,49.36972889900208,0.35365038687486117,12.544245624542237,0.20436485925300177,"{'svc__kernel': 'radial_basic', 'svc__gamma': 10000.0, 'svc__C': 46.4158883361278}"
4,SScalerKSVC,triangle,0.9054187192118228,0.01570184970493518,22.306309032440186,0.7883658402524616,5.556510496139526,0.7026686961893809,"{'svc__kernel': 'triangle', 'svc__gamma': 0.0001, 'svc__C': 46.4158883361278}"
5,SScalerKSVC,hyperbolic,0.687192118226601,0.06687543649870033,16.67566556930542,0.3324944231679489,4.054724979400635,0.36428995895419913,"{'svc__kernel': 'hyperbolic', 'svc__gamma': 0.0001, 'svc__C': 7742.636826811277}"
6,SScalerKSVC,laplacian,0.9004926108374385,0.016158836913159336,0.09296875,0.015034249623177613,0.021444988250732423,0.001645590708180514,"{'svc__kernel': 'laplacian', 'svc__gamma': 0.0001, 'svc__C': 46.4158883361278}"
